község_neve_2011,község_jogállása_2011,megye_2011,kistérség_székhelye_2011,terület_hektár_2011,lakónépesség_2011,lakások_száma_2011,fő_per_hektár,fő_per_lakás,önkormányzat_bolgár_2011,önkormányzat_cigány_2011,önkormányzat_görög_2011,önkormányzat_horvát_2011,önkormányzat_lengyel_2011,önkormányzat_német_2011,önkormányzat_örmény_2011,önkormányzat_román_2011,önkormányzat_ruszin_2011,önkormányzat_szerb_2011,önkormányzat_szlovák_2011,önkormányzat_szlovén_2011,önkormányzat_ukrán_2011
Szabolcsbáka,község,Szabolcs-Szatmár-Bereg,Kisvárda,1984,1155,467,0.5821572580645161,2.473233404710921,0,1,0,0,0,0,0,0,0,0,0,0,0
Szabolcsveresmart,község,Szabolcs-Szatmár-Bereg,Kisvárda,2295,1675,578,0.7298474945533769,2.897923875432526,0,1,0,0,0,0,0,0,0,0,0,0,0
Szada,község,Pest,Gödöllő,1672,4519,1790,2.702751196172249,2.524581005586592,0,0,0,0,0,0,0,0,0,0,0,0,0
Szágy,község,Baranya,Sásd,940,139,62,0.1478723404255319,2.2419354838709675,0,1,0,0,0,1,0,0,0,0,0,0,0
Szajk,község,Baranya,Mohács,1136,859,321,0.7561619718309859,2.67601246105919,0,0,0,1,0,1,0,0,0,0,0,0,0
Szajla,község,Heves,Pétervására,870,637,275,0.732183908045977,2.3163636363636364,0,1,0,0,0,0,0,0,0,0,0,0,0
Szajol,község,Jász-Nagykun-Szolnok,Szolnok,3697,3795,1555,1.0265079794427914,2.440514469453376,0,0,0,0,0,0,0,0,0,0,0,0,0
Szakácsi,község,Borsod-Abaúj-Zemplén,Edelény,862,137,82,0.15893271461716937,1.670731707317073,0,1,0,0,0,0,0,0,0,0,0,0,0
Szakadát,község,Tolna,Tamási,1070,248,146,0.23177570093457944,1.6986301369863013,0,0,0,0,0,1,0,0,0,0,0,0,0
Szakáld,község,Borsod-Abaúj-Zemplén,Tiszaújváros,1140,531,227,0.46578947368421053,2.33920704845815,0,0,0,0,0,0,0,0,0,0,0,0,0
Szakály,község,Tolna,Tamási,4101,1505,627,0.36698366252133624,2.4003189792663475,0,1,0,0,0,0,0,0,0,0,0,0,0
Szakcs,község,Tolna,Dombóvár,5579,886,488,0.15880982254884388,1.8155737704918034,0,1,0,0,0,0,0,0,0,0,0,0,0
Szakmár,község,Bács-Kiskun,Kalocsa,7464,1139,618,0.15259914255091103,1.843042071197411,0,0,0,0,0,0,0,0,0,0,0,0,0
Szaknyér,község,Vas,Őriszentpéter,293,57,40,0.1945392491467577,1.425,0,0,0,0,0,0,0,0,0,0,0,0,0
Szakoly,község,Szabolcs-Szatmár-Bereg,Nagykálló,4144,2750,1029,0.6636100386100386,2.672497570456754,0,1,0,0,0,0,0,0,0,0,0,0,0
Szakony,község,Győr-Moson-Sopron,Sopron,1350,424,240,0.31407407407407406,1.7666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0
Szakonyfalu,község,Vas,Szentgotthárd,1119,352,139,0.3145665773011618,2.5323741007194243,0,1,0,0,0,0,0,0,0,0,0,1,0
Szákszend,község,Komárom-Esztergom,Oroszlány,3593,1503,649,0.41831338714166433,2.315870570107858,0,0,0,0,0,0,0,0,0,0,0,0,0
Szalafő,község,Vas,Őriszentpéter,2737,208,149,0.07599561563755937,1.395973154362416,0,0,0,0,0,0,0,0,0,0,0,0,0
Szalánta,község,Baranya,Pécs,1708,1216,421,0.711943793911007,2.888361045130641,0,1,0,1,0,0,0,0,0,0,0,0,0
Szalapa,község,Zala,Zalaszentgrót,452,199,93,0.44026548672566373,2.139784946236559,0,0,0,0,0,0,0,0,0,0,0,0,0
Szalaszend,község,Borsod-Abaúj-Zemplén,Encs,1826,1108,382,0.6067907995618839,2.900523560209424,0,1,0,0,0,0,0,0,0,0,0,0,0
Szalatnak,község,Baranya,Komló,1028,343,171,0.3336575875486381,2.0058479532163744,0,1,0,0,0,1,0,0,0,0,0,0,0
Szálka,község,Tolna,Szekszárd,1708,597,261,0.34953161592505855,2.2873563218390807,0,0,0,0,0,1,0,0,0,0,0,0,0
Szalkszentmárton,község,Bács-Kiskun,Kunszentmiklós,8208,2879,1279,0.35075536062378165,2.2509773260359656,0,1,0,0,0,0,0,0,0,0,0,0,0
Szalmatercs,község,Nógrád,Salgótarján,758,490,194,0.6464379947229552,2.5257731958762886,0,1,0,0,0,0,0,0,0,0,0,0,0
Szalonna,község,Borsod-Abaúj-Zemplén,Edelény,2008,1027,366,0.5114541832669323,2.8060109289617485,0,1,0,0,1,0,0,1,1,0,0,0,0
Szamosangyalos,község,Szabolcs-Szatmár-Bereg,Csenger,804,494,204,0.6144278606965174,2.4215686274509802,0,1,0,0,0,0,0,0,0,0,0,0,0
Szamosbecs,község,Szabolcs-Szatmár-Bereg,Csenger,671,355,167,0.5290611028315947,2.125748502994012,0,1,0,0,0,0,0,0,0,0,0,0,0
Szamoskér,község,Szabolcs-Szatmár-Bereg,Mátészalka,971,409,191,0.4212152420185376,2.141361256544503,0,1,0,0,0,0,0,0,0,0,0,0,0
Szamossályi,község,Szabolcs-Szatmár-Bereg,Fehérgyarmat,1157,660,343,0.5704407951598963,1.924198250728863,0,0,0,0,0,0,0,0,0,0,0,0,0
Szamostatárfalva,község,Szabolcs-Szatmár-Bereg,Csenger,450,318,132,0.7066666666666667,2.409090909090909,0,1,0,0,0,0,0,0,0,0,0,0,0
Szamosújlak,község,Szabolcs-Szatmár-Bereg,Fehérgyarmat,527,399,197,0.7571157495256167,2.0253807106598987,0,0,0,0,0,0,0,0,0,0,0,0,0
Szamosszeg,község,Szabolcs-Szatmár-Bereg,Mátészalka,3530,1807,734,0.5118980169971672,2.4618528610354224,0,1,0,0,0,0,0,0,0,0,0,0,0
Szanda,község,Nógrád,Balassagyarmat,2149,605,420,0.2815262912982783,1.4404761904761905,0,1,0,0,0,0,0,0,0,0,0,0,0
Szank,község,Bács-Kiskun,Kiskunmajsa,7483,2408,1168,0.32179607109448083,2.0616438356164384,0,1,0,0,0,0,0,0,0,0,0,0,0
Szántód,község,Somogy,Balatonföldvár,791,378,272,0.4778761061946903,1.3897058823529411,0,0,0,0,0,0,0,0,0,0,0,0,0
Szany,nagyközség,Győr-Moson-Sopron,Csorna,3413,2064,1001,0.6047465572809845,2.061938061938062,0,1,0,0,0,0,0,0,0,0,0,0,0
Szápár,község,Veszprém,Zirc,709,498,198,0.7023977433004231,2.515151515151515,0,0,0,0,0,0,0,0,0,0,1,0,0
Szaporca,község,Baranya,Siklós,965,246,99,0.2549222797927461,2.484848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0
Szár,község,Fejér,Bicske,2263,1651,589,0.729562527618206,2.803056027164686,0,0,0,0,0,1,0,0,0,0,0,0,0
Szárász,község,Baranya,Komló,598,27,37,0.0451505016722408,0.7297297297297297,0,0,0,0,0,0,0,0,0,0,0,0,0
Szárazd,község,Tolna,Tamási,778,250,136,0.3213367609254499,1.838235294117647,0,0,0,0,0,1,0,0,0,0,0,0,0
Szárföld,község,Győr-Moson-Sopron,Kapuvár,1712,913,408,0.5332943925233645,2.2377450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0
Szárliget,község,Komárom-Esztergom,Tatabánya,1456,2273,822,1.5611263736263736,2.765206812652068,0,0,0,0,0,0,0,0,0,0,0,0,0
Szarvas,város,Békés,Szarvas,16157,17181,7549,1.0633781023704896,2.275930586832693,0,1,0,0,0,0,0,0,0,0,1,0,0
Szarvasgede,község,Nógrád,Pásztó,999,420,215,0.42042042042042044,1.9534883720930232,0,0,0,0,0,0,0,0,0,0,0,0,0
Szarvaskend,község,Vas,Körmend,1034,216,126,0.20889748549323017,1.7142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0
Szarvaskő,község,Heves,Eger,1259,382,156,0.3034154090548054,2.448717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0
Szászberek,község,Jász-Nagykun-Szolnok,Szolnok,3922,983,424,0.2506374298827129,2.318396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0
Szászfa,község,Borsod-Abaúj-Zemplén,Encs,1213,128,85,0.1055234954657873,1.5058823529411764,0,1,0,0,0,0,0,0,0,0,0,0,0
Szászvár,nagyközség,Baranya,Komló,2117,2350,1037,1.1100614076523383,2.266152362584378,0,1,0,0,0,1,0,0,0,0,0,0,0
Szatmárcseke,község,Szabolcs-Szatmár-Bereg,Fehérgyarmat,3631,1377,604,0.37923437069677773,2.2798013245033113,0,1,0,0,0,0,0,0,0,0,0,0,0
Szátok,község,Nógrád,Rétság,895,622,172,0.6949720670391062,3.616279069767442,0,1,0,0,0,0,0,0,0,0,0,0,0
Szatta,község,Vas,Őriszentpéter,601,66,38,0.10981697171381032,1.736842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0
Szatymaz,község,Csongrád,Szeged,5372,4666,1943,0.8685778108711839,2.4014410705095215,0,0,0,0,0,0,0,0,0,0,0,0,0
Szava,község,Baranya,Siklós,1264,331,128,0.26186708860759494,2.5859375,0,1,0,0,0,1,0,0,0,0,0,0,0
Százhalombatta,város,Pest,Érd,2806,18615,7292,6.63399857448325,2.5527975863960504,0,0,1,1,0,0,0,1,0,1,0,0,0
Szebény,község,Baranya,Mohács,1437,407,215,0.28322894919972164,1.8930232558139535,0,0,0,1,0,1,0,1,0,0,0,0,0
Szécsénke,község,Nógrád,Balassagyarmat,978,212,126,0.2167689161554192,1.6825396825396826,0,0,0,0,0,0,0,0,0,0,0,0,0
Szécsény,város,Nógrád,Szécsény,4583,5765,2540,1.2579096661575386,2.2696850393700787,0,1,0,0,0,0,0,0,0,0,0,0,0
Szécsényfelfalu,község,Nógrád,Szécsény,822,451,227,0.5486618004866181,1.986784140969163,0,1,0,0,0,0,0,0,0,0,0,0,0
Szécsisziget,község,Zala,Lenti,620,228,105,0.36774193548387096,2.1714285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0
Szederkény,község,Baranya,Mohács,1433,1819,641,1.2693649685973483,2.8377535101404057,0,0,0,1,0,1,0,0,0,0,0,0,0
Szedres,község,Tolna,Szekszárd,4631,2308,804,0.4983804793781041,2.870646766169154,0,1,0,0,0,0,0,0,0,0,0,0,0
Szeged,"megyeszékhely, megyei jogú város",Csongrád,Szeged,28100,170285,77256,6.059964412811388,2.2041653722688204,1,1,1,1,1,1,1,1,0,1,1,0,1
Szegerdő,község,Somogy,Marcali,546,221,107,0.40476190476190477,2.0654205607476634,0,0,0,0,0,0,0,0,0,0,0,0,0
Szeghalom,város,Békés,Szeghalom,21713,9142,3928,0.42103808778151336,2.3273930753564156,0,1,0,0,0,0,0,0,0,0,0,0,0
Szegi,község,Borsod-Abaúj-Zemplén,Tokaj,905,311,138,0.343646408839779,2.253623188405797,0,0,0,0,0,0,0,0,0,0,0,0,0
Szegilong,község,Borsod-Abaúj-Zemplén,Tokaj,694,200,120,0.2881844380403458,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
Szegvár,nagyközség,Csongrád,Szentes,8622,4540,2099,0.5265599628856413,2.162934730824202,0,1,0,0,0,0,0,0,0,0,0,0,0
Székely,község,Szabolcs-Szatmár-Bereg,Ibrány,1608,1065,364,0.6623134328358209,2.9258241758241756,0,1,0,0,0,0,0,0,0,0,0,0,0
Székelyszabar,község,Baranya,Mohács,1548,600,263,0.3875968992248062,2.2813688212927756,0,1,0,0,0,1,0,0,0,0,0,0,0
Székesfehérvár,"megyeszékhely, megyei jogú város",Fejér,Székesfehérvár,17089,101943,43293,5.9654163496986365,2.354722472455131,0,1,0,0,1,1,0,0,1,1,1,1,1
Székkutas,község,Csongrád,Hódmezővásárhely,12399,2362,1081,0.19049923380917816,2.185013876040703,0,0,0,0,0,0,0,0,0,0,0,0,0
Szekszárd,"megyeszékhely, megyei jogú város",Tolna,Szekszárd,9628,33720,14977,3.5022850020772744,2.2514522267476798,0,1,0,0,0,1,0,0,0,0,0,0,0
Szeleste,község,Vas,Sárvár,2075,691,277,0.3330120481927711,2.4945848375451263,0,0,0,0,0,0,0,0,0,0,0,0,0
Szelevény,község,Jász-Nagykun-Szolnok,Kunszentmárton,4539,1073,587,0.2363956818682529,1.82793867120954,0,0,0,0,0,0,0,0,0,0,0,0,0
Szellő,község,Baranya,Pécsvárad,596,142,75,0.23825503355704697,1.8933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
Szemely,község,Baranya,Pécs,947,483,177,0.5100316789862724,2.7288135593220337,0,0,0,1,0,0,0,0,0,0,0,0,0
Szemenye,község,Vas,Vasvár,1180,304,194,0.2576271186440678,1.5670103092783505,0,0,0,0,0,0,0,0,0,0,0,0,0
Szemere,község,Borsod-Abaúj-Zemplén,Encs,2630,373,158,0.14182509505703422,2.3607594936708862,0,1,0,0,0,0,0,0,0,0,0,0,0
Szendehely,község,Nógrád,Rétság,1004,1552,634,1.545816733067729,2.44794952681388,0,1,0,0,0,1,0,0,0,0,0,0,0
Szendrő,város,Borsod-Abaúj-Zemplén,Edelény,5356,4119,1453,0.7690440627333831,2.834824501032347,0,1,0,0,0,1,0,1,0,0,0,0,0
Szendrőlád,község,Borsod-Abaúj-Zemplén,Edelény,1770,2022,440,1.1423728813559322,4.595454545454546,0,1,0,0,0,0,0,1,0,0,0,0,0
Szenna,község,Somogy,Kadarkút,2698,760,249,0.28169014084507044,3.0522088353413657,0,1,0,0,0,0,0,0,0,0,0,0,0
Szenta,község,Somogy,Csurgó,6447,380,172,0.058942143632697376,2.2093023255813953,0,1,0,0,0,0,0,0,0,0,0,0,0
Szentantalfa,község,Veszprém,Balatonfüred,661,417,126,0.6308623298033282,3.3095238095238093,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentbalázs,község,Somogy,Kaposvár,1214,321,118,0.2644151565074135,2.7203389830508473,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentbékkálla,község,Veszprém,Tapolca,1070,185,105,0.17289719626168223,1.7619047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentborbás,község,Somogy,Barcs,747,136,64,0.18206157965194109,2.125,0,1,0,1,0,0,0,0,0,0,0,0,0
Szentdénes,község,Baranya,Szigetvár,1215,320,134,0.26337448559670784,2.388059701492537,0,1,0,0,0,0,0,0,0,0,0,0,0
Szentdomonkos,község,Heves,Pétervására,1840,450,222,0.24456521739130435,2.027027027027027,0,1,0,0,0,0,0,0,0,0,0,0,0
Szente,község,Nógrád,Rétság,753,339,158,0.450199203187251,2.1455696202531644,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentegát,község,Baranya,Szigetvár,2778,420,179,0.1511879049676026,2.346368715083799,0,1,0,0,0,0,0,0,0,0,0,0,0
Szentendre,város,Pest,Szentendre,4382,25963,9660,5.924920127795527,2.68768115942029,0,1,1,1,0,0,0,1,0,1,0,0,0
Szentes,város,Csongrád,Szentes,35325,28780,12860,0.8147204529370135,2.2379471228615864,0,1,1,0,0,0,0,0,0,0,0,0,0
Szentgál,község,Veszprém,Veszprém,9501,2703,1013,0.2844963688032839,2.6683119447186576,0,1,0,0,0,0,0,0,0,0,0,0,0
Szentgáloskér,község,Somogy,Kaposvár,2725,526,248,0.19302752293577982,2.120967741935484,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentgotthárd,város,Vas,Szentgotthárd,6773,8839,3356,1.305034696589399,2.6337902264600714,0,1,0,0,0,1,0,0,0,0,0,1,0
Szentgyörgyvár,község,Zala,Keszthely,1165,313,160,0.2686695278969957,1.95625,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentgyörgyvölgy,község,Zala,Lenti,2958,425,245,0.14367816091954022,1.7346938775510203,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentimrefalva,község,Veszprém,Sümeg,1087,208,101,0.19135234590616376,2.0594059405940595,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentistván,nagyközség,Borsod-Abaúj-Zemplén,Mezőkövesd,5122,2385,1141,0.46563842249121434,2.0902716914986854,0,1,0,0,0,0,0,0,0,0,0,0,0
Szentistvánbaksa,község,Borsod-Abaúj-Zemplén,Szikszó,656,270,140,0.4115853658536585,1.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentjakabfa,község,Veszprém,Balatonfüred,576,109,47,0.1892361111111111,2.3191489361702127,0,0,0,0,0,1,0,0,0,0,0,0,0
Szentkatalin,község,Baranya,Szentlőrinc,1331,117,71,0.0879038317054846,1.647887323943662,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentkirály,község,Bács-Kiskun,Kecskemét,10189,1930,926,0.18941996270487782,2.084233261339093,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentkirályszabadja,község,Veszprém,Balatonalmádi,2238,2037,685,0.9101876675603218,2.973722627737226,0,1,0,0,0,0,0,0,0,0,0,0,0
Szentkozmadombja,község,Zala,Zalaegerszeg,508,76,71,0.14960629921259844,1.0704225352112675,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentlászló,község,Baranya,Szigetvár,1406,835,283,0.5938833570412517,2.950530035335689,0,0,0,0,0,1,0,0,0,0,0,0,0
Szentliszló,község,Zala,Letenye,689,299,142,0.4339622641509434,2.1056338028169015,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentlőrinc,város,Baranya,Szentlőrinc,2781,6922,2542,2.4890327220424306,2.723052714398112,0,1,0,1,0,1,0,0,0,0,0,0,0
Szentlőrinckáta,község,Pest,Nagykáta,2015,1919,835,0.9523573200992556,2.2982035928143714,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentmargitfalva,község,Zala,Letenye,312,88,73,0.28205128205128205,1.2054794520547945,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentmártonkáta,község,Pest,Nagykáta,5220,4937,1937,0.9457854406130268,2.5487867836861127,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentpéterfa,község,Vas,Szombathely,3124,957,391,0.30633802816901406,2.4475703324808182,0,0,0,1,0,0,0,0,0,0,0,0,0
Szentpéterfölde,község,Zala,Lenti,1199,129,84,0.10758965804837364,1.5357142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentpéterszeg,község,Hajdú-Bihar,Berettyóújfalu,2551,1104,477,0.4327714621716974,2.3144654088050314,0,0,0,0,0,0,0,0,0,0,0,0,0
Szentpéterúr,község,Zala,Pacsa,1596,1048,441,0.656641604010025,2.376417233560091,0,1,0,0,0,0,0,0,0,0,0,0,0
Szenyér,község,Somogy,Marcali,2019,297,147,0.14710252600297177,2.020408163265306,0,1,0,0,0,0,0,0,0,0,0,0,0
Szepetnek,község,Zala,Nagykanizsa,3039,1640,552,0.5396512010529779,2.971014492753623,0,1,0,1,0,1,0,0,0,0,0,0,0
Szerecseny,község,Győr-Moson-Sopron,Tét,1239,797,376,0.6432606941081518,2.11968085106383,0,0,0,0,0,0,0,0,0,0,0,0,0
Szeremle,község,Bács-Kiskun,Baja,3464,1432,628,0.4133949191685912,2.2802547770700636,0,1,0,0,0,0,0,0,0,0,0,0,0
Szerencs,város,Borsod-Abaúj-Zemplén,Szerencs,3668,9173,3874,2.5008178844056705,2.367836861125452,0,1,0,0,0,1,0,0,0,0,0,0,0
Szerep,község,Hajdú-Bihar,Püspökladány,5604,1523,570,0.2717701641684511,2.6719298245614036,0,1,1,0,0,0,0,0,0,0,0,0,0
Szergény,község,Vas,Celldömölk,1561,329,170,0.21076233183856502,1.9352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0
Szigetbecse,község,Pest,Ráckeve,1712,1358,517,0.7932242990654206,2.6266924564796907,0,1,0,0,0,1,0,0,0,0,0,0,0
Szigetcsép,község,Pest,Ráckeve,1820,2320,922,1.2747252747252746,2.5162689804772236,0,0,0,0,0,1,0,0,0,1,0,0,0
Szigethalom,város,Pest,Ráckeve,912,17221,5453,18.88267543859649,3.158078122134605,1,0,0,0,0,0,0,0,0,0,0,0,0
Szigetmonostor,község,Pest,Szentendre,2351,2248,712,0.95618885580604,3.157303370786517,0,0,0,0,0,0,0,0,0,0,0,0,0
Szigetszentmárton,község,Pest,Ráckeve,1073,2140,864,1.994408201304753,2.4768518518518516,0,0,0,0,0,1,0,0,0,0,0,0,0
Szigetszentmiklós,város,Pest,Ráckeve,4565,34331,11984,7.5204819277108435,2.864736315086782,1,1,0,0,0,1,0,0,0,0,0,0,0
Szigetújfalu,község,Pest,Ráckeve,1083,2039,845,1.8827331486611265,2.41301775147929,0,0,0,0,0,1,0,0,0,0,0,0,0
Szigetvár,város,Baranya,Szigetvár,3951,10868,4329,2.75069602632245,2.5105105105105103,0,1,0,1,0,1,0,0,0,0,0,0,0
Szigliget,község,Veszprém,Tapolca,3426,817,445,0.23847051955633392,1.8359550561797753,0,0,0,0,0,0,0,0,0,0,0,0,0
Szihalom,község,Heves,Füzesabony,3417,1961,978,0.5738952297336846,2.005112474437628,0,0,0,0,0,0,0,0,0,0,0,0,0
Szijártóháza,község,Zala,Lenti,378,26,29,0.06878306878306878,0.896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0
Szikszó,város,Borsod-Abaúj-Zemplén,Szikszó,3623,5395,2213,1.4890974330665194,2.437867148666968,0,1,0,0,1,0,0,0,1,0,0,0,0
Szil,község,Győr-Moson-Sopron,Csorna,3104,1202,632,0.3872422680412371,1.9018987341772151,0,1,0,0,0,0,0,0,0,0,0,0,0
Szilágy,község,Baranya,Pécsvárad,1155,302,133,0.26147186147186147,2.2706766917293235,0,1,0,0,0,1,0,0,0,0,0,0,0
Szilaspogony,község,Nógrád,Salgótarján,1440,318,177,0.22083333333333333,1.7966101694915255,0,1,0,0,0,0,0,0,0,0,0,0,0
Szilsárkány,község,Győr-Moson-Sopron,Csorna,1669,670,309,0.40143798681845416,2.168284789644013,0,0,0,0,0,0,0,0,0,0,0,0,0
Szilvágy,község,Zala,Lenti,2427,205,99,0.08446641944787804,2.0707070707070705,0,0,0,0,0,0,0,0,0,0,0,0,0
Szilvás,község,Baranya,Pécs,604,169,57,0.27980132450331124,2.9649122807017543,0,1,0,0,0,0,0,0,0,0,0,0,0
Szilvásvárad,község,Heves,Bélapátfalva,3782,1675,745,0.44288736118455846,2.248322147651007,0,0,0,0,0,0,0,0,0,0,0,0,0
Szilvásszentmárton,község,Somogy,Kadarkút,708,198,70,0.2796610169491525,2.8285714285714287,0,1,0,0,0,0,0,0,0,0,0,0,0
Szin,község,Borsod-Abaúj-Zemplén,Edelény,1810,741,257,0.4093922651933702,2.8832684824902723,0,1,0,0,0,0,0,0,0,0,0,0,0
Szinpetri,község,Borsod-Abaúj-Zemplén,Edelény,971,216,100,0.22245108135942326,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0
Szirák,község,Nógrád,Pásztó,1909,1115,458,0.5840754321634364,2.4344978165938866,0,1,0,0,0,0,0,0,0,0,0,0,0
Szirmabesenyő,nagyközség,Borsod-Abaúj-Zemplén,Miskolc,1575,4419,1632,2.8057142857142856,2.707720588235294,0,1,0,0,0,0,0,0,0,0,0,0,0
Szob,város,Pest,Szob,1797,2944,1109,1.6382860322760155,2.654643823264202,0,0,0,0,0,0,0,0,0,0,0,0,0
Szokolya,község,Pest,Vác,5905,1792,693,0.30347163420829804,2.585858585858586,0,0,0,0,0,0,0,0,0,0,0,0,0
Szólád,község,Somogy,Balatonföldvár,1998,552,299,0.27627627627627627,1.8461538461538463,0,0,0,0,0,0,0,0,0,0,0,0,0
Szolnok,"megyeszékhely, megyei jogú város",Jász-Nagykun-Szolnok,Szolnok,18724,74544,34038,3.981200598162786,2.1900229155649567,0,1,0,0,1,0,0,0,0,0,0,0,0
Szombathely,"megyeszékhely, megyei jogú város",Vas,Szombathely,9750,79590,34162,8.163076923076924,2.329781628710263,0,1,0,1,0,1,0,0,0,0,0,1,0
Szomód,község,Komárom-Esztergom,Tata,2835,2112,733,0.744973544973545,2.8813096862210097,0,0,0,0,0,1,0,0,0,0,0,0,0
Szomolya,község,Borsod-Abaúj-Zemplén,Mezőkövesd,2269,1572,708,0.6928162185985015,2.2203389830508473,0,1,0,0,0,0,0,0,0,0,0,0,0
Szomor,község,Komárom-Esztergom,Tatabánya,1319,1138,401,0.8627748294162244,2.837905236907731,0,0,0,0,0,1,0,0,0,0,0,0,0
Szorgalmatos,község,Szabolcs-Szatmár-Bereg,Tiszavasvári,1038,1125,336,1.083815028901734,3.3482142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0
Szorosad,község,Somogy,Tab,648,90,59,0.1388888888888889,1.5254237288135593,0,0,0,0,0,0,0,0,0,0,0,0,0
Szőc,község,Veszprém,Ajka,755,442,108,0.5854304635761589,4.092592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0
Szőce,község,Vas,Őriszentpéter,1871,360,215,0.19241047568145378,1.6744186046511629,0,0,0,0,0,0,0,0,0,0,0,0,0
Sződ,község,Pest,Vác,1577,3316,1165,2.102726696258719,2.846351931330472,0,0,0,0,0,0,0,0,0,0,1,0,0
Sződliget,község,Pest,Vác,731,4595,1514,6.285909712722298,3.0350066050198152,0,0,0,0,0,0,0,0,0,0,0,0,0
Szögliget,község,Borsod-Abaúj-Zemplén,Edelény,3474,607,396,0.1747265400115141,1.5328282828282829,0,0,0,0,1,0,0,0,0,0,0,0,0
Szőke,község,Baranya,Pécs,648,128,55,0.19753086419753085,2.327272727272727,0,1,0,0,0,0,0,0,0,0,0,0,0
Szőkéd,község,Baranya,Pécs,958,362,138,0.3778705636743215,2.6231884057971016,0,1,0,1,0,0,0,0,0,0,0,0,0
Szőkedencs,község,Somogy,Marcali,1869,272,185,0.14553237025147137,1.4702702702702704,0,0,0,0,0,0,0,0,0,0,0,0,0
Szőlősardó,község,Borsod-Abaúj-Zemplén,Edelény,1066,103,84,0.09662288930581614,1.2261904761904763,0,0,0,0,0,0,0,0,0,0,0,0,0
Szőlősgyörök,község,Somogy,Lengyeltóti,1863,1214,490,0.6516371443907676,2.477551020408163,0,0,0,0,0,0,0,0,0,0,0,0,0
Szörény,község,Baranya,Szigetvár,441,67,33,0.15192743764172337,2.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0
Szúcs,község,Heves,Bélapátfalva,849,416,158,0.48998822143698467,2.632911392405063,0,1,0,0,0,0,0,0,0,0,0,0,0
Szuha,község,Nógrád,Bátonyterenye,1756,625,358,0.3559225512528474,1.7458100558659218,0,0,0,0,0,0,0,0,0,0,1,0,0
Szuhafő,község,Borsod-Abaúj-Zemplén,Kazincbarcika,1605,146,91,0.09096573208722741,1.6043956043956045,0,0,0,0,0,0,0,0,0,0,0,0,0
Szuhakálló,község,Borsod-Abaúj-Zemplén,Kazincbarcika,696,971,395,1.3951149425287357,2.458227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0
Szuhogy,község,Borsod-Abaúj-Zemplén,Edelény,1700,1223,450,0.7194117647058823,2.7177777777777776,0,1,0,0,0,0,0,0,0,0,0,0,0
Szulimán,község,Baranya,Szigetvár,1049,217,118,0.20686367969494757,1.8389830508474576,0,0,0,0,0,0,0,0,0,0,0,0,0
Szulok,község,Somogy,Barcs,2791,599,293,0.21461841633823003,2.044368600682594,0,0,0,0,0,1,0,0,0,0,0,0,0
Szurdokpüspöki,község,Nógrád,Pásztó,2671,1891,900,0.7079745413702733,2.101111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0
Szűcsi,község,Heves,Gyöngyös,1738,1578,663,0.9079401611047181,2.3800904977375565,0,1,0,0,0,0,0,0,0,0,0,0,0
Szügy,község,Nógrád,Balassagyarmat,1951,1382,539,0.7083546899026141,2.5640074211502784,0,1,0,0,0,0,0,0,0,0,1,0,0
Szűr,község,Baranya,Mohács,783,274,125,0.3499361430395913,2.192,0,0,0,0,0,1,0,0,0,0,0,0,0
Tab,város,Somogy,Tab,2586,4315,1930,1.668600154679041,2.2357512953367875,0,1,0,0,0,0,0,0,0,0,0,0,0
